id,lemma_key,word,standardized,chinese,phonetic,phrase,phrase_translation,difficulty,category,status,created_at,updated_at
"16888","ender man","Enderman","Ender Man","??Man","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"17163","ender mite","endermite","Ender Mite","??Mite","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16482","ender pearl","Ender Pearl","Ender Pearl","末影珍珠","/ˈɛndər pɜrl/","teleport with ender pearl","用末影珍珠传送","intermediate","item","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15771","enderman","Enderman","Enderman","末影人","/ˈendərmæn/","teleporting enderman","传送的末影人","advanced","monster","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16483","enderman spawn egg","Enderman Spawn Egg","Enderman Spawn Egg","末影人刷怪蛋","/ˈɛndərmæn spɔn ɛɡ/","spawn an enderman","生成一只末影人","intermediate","item","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16226","endermite","Endermite","Endermite","末影螨","/ˈɛndərˌmaɪt/","ender pearl endermite","末影珍珠末影螨","advanced","entity","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16484","endermite spawn egg","Endermite Spawn Egg","Endermite Spawn Egg","末影螨刷怪蛋","/ˈɛndərmaɪt spɔn ɛɡ/","spawn an endermite","生成一只末影螨","advanced","item","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"17161","endportalframe","endportalframe","Endportalframe","Endportalframe","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"17162","endrod","endrod","Endrod","Endrod","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15485","energy","energy","energy","能量","/ˈenərdʒi/","Solar energy","太阳能","intermediate","science","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15272","engineer","engineer","engineer","工程师","/ˌendʒɪˈnɪr/","Skilled engineer","熟练的工程师","advanced","job","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"14968","english","English","English","英语","/english/","Learn English","学英语","intermediate","general","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15656","enough","enough","enough","足够","/ɪˈnʌf/","Good enough","足够好","intermediate","common","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15691","enthusiastic","enthusiastic","enthusiastic","热情的","/ɪnˌθuːziˈæstɪk/","She is enthusiastic about learning","她对学习很热情","advanced","emotion","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16296","entities","Entities","Entities","实体","/ˈɛntətiz/","game entities system","游戏实体系统","intermediate","environment","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"14852","environment","environment","environment","环境","/environment/","Protect the environment","保护环境","intermediate","general","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"17503","equal","equal","equal","等于","/ˈiːkwəl/","Two plus two equals four","二加二等于四","intermediate","math","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"14863","eraser","eraser","eraser","橡皮擦","/eraser/","Use an eraser","用橡皮擦","intermediate","general","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"17122","erbium","erbium","Erbium","Erbium","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15972","eroded badlands","Eroded Badlands","Eroded Badlands","风蚀恶地","/ɪˈroʊdəd ˈbædlændz/","wind eroded badlands","风力侵蚀恶地","advanced","biome","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"17117","europium","europium","Europium","Europium","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15513","evaporation","evaporation","evaporation","蒸发","/ɪˌvæpəˈreɪʃən/","Water evaporation","水的蒸发","intermediate","chemistry","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"14678","evening","Evening","Evening","傍晚","/ˈiːvnɪŋ/","evening time","傍晚时间","basic","time","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15643","every","every","every","每个","/ˈɛvri/","Every day","每天","intermediate","common","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16227","evoker","Evoker","Evoker","唤魔者","/ɪˈvoʊkər/","illager evoker magic","灾厄村民唤魔者魔法","advanced","entity","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16228","evoker fangs","Evoker Fangs","Evoker Fangs","唤魔者尖牙","/ɪˈvoʊkər fæŋz/","evoker fang attack","唤魔者尖牙攻击","advanced","entity","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16485","evoker spawn egg","Evoker Spawn Egg","Evoker Spawn Egg","唤魔者刷怪蛋","/ɪˈvoʊkər spɔn ɛɡ/","spawn an evoker","生成一只唤魔者","advanced","item","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15285","excavator","excavator","excavator","挖掘机","/ˈekskəveɪtər/","Big excavator","大挖掘机","advanced","transport","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15520","excited","excited","excited","兴奋的","/ɪkˈsaɪtəd/","I feel excited","我感到兴奋","intermediate","emotion","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15516","excuse me","excuse me","excuse me","打扰一下","/ɪkˈskjuːz miː/","Excuse me, may I pass","打扰一下，我可以过去吗","intermediate","polite","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15254","exercise","exercise","exercise","锻炼","/ˈɛksərˌsaɪz/","Do exercise","做运动","intermediate","sport","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16297","exit portal","Exit Portal","Exit Portal","返回传送门","/ˈɛɡzɪt ˈpɔrtəl/","end exit portal","末地返回传送门","advanced","environment","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"14667","experience","Experience","Experience","经验值","/ɪkˈspɪriəns/","gain experience","获得经验","intermediate","game","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16668","experience bottle","Experience Bottle","Experience Bottle","经验瓶","/ɪkˈspɪriəns ˈbɑtəl/","throw experience bottle","投掷经验瓶","advanced","item","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16229","experience orb","Experience Orb","Experience Orb","经验球","/ɪkˈspɪriəns ɔrb/","experience orb collection","经验球收集","basic","entity","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15152","experience/xp","experience/XP","experience/XP","经验值","","I need more XP","我需要更多经验","basic","game_status","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"17165","experiencebottle","experiencebottle","Experiencebottle","Experiencebottle","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15482","experiment","experiment","experiment","实验","/ɪkˈsperɪmənt/","Science experiment","科学实验","intermediate","science","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15696","explanation","explanation","explanation","解释","/ˌekspləˈneɪʃən/","Give an explanation","给出解释","intermediate","communication","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"14619","explore","Explore","Explore","探索","/ɪkˈsplɔːr/","explore caves","探索洞穴","basic","verb","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16486","explorer pottery sherd","Explorer Pottery Sherd","Explorer Pottery Sherd","探险纹样陶片","/ɪkˈsplɔrər ˈpɑtəri ʃərd/","explorer pottery decoration","探险陶器装饰","advanced","item","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16298","explosion","Explosion","Explosion","爆炸","/ɪkˈsploʊʒən/","tnt explosion damage","TNT爆炸伤害","basic","environment","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15526","eye","eye","eye","眼睛","/aɪ/","Close your eyes","闭上你的眼睛","basic","body","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16487","eye armor trim smithing template","Eye Armor Trim Smithing Template","Eye Armor Trim Smithing Template","眼眸盔甲纹饰锻造模板","/aɪ ˈɑrmər trɪm ˈsmɪθɪŋ ˈtɛmpleɪt/","eye armor trim decoration","眼眸盔甲纹饰装饰","advanced","item","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16488","eye of ender","Eye of Ender","Eye of Ender","末影之眼","/aɪ ʌv ˈɛndər/","find stronghold with eye of ender","用末影之眼寻找要塞","advanced","item","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15834","eye spy","Eye Spy","Eye Spy","隔墙有眼","/aɪ spaɪ/","follow ender eye","跟随末影之眼","advanced","advancement_minecraft","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"14927","eyebrow","eyebrow","eyebrow","眉毛","/eyebrow/","Thick eyebrows","浓浓的眉毛","intermediate","general","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15665","eyelash","eyelash","eyelash","睫毛","/ˈaɪlæʃ/","Long eyelash","长睫毛","intermediate","body","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"14909","eyes","eyes","eyes","眼睛（复数）","/eyes/","See with eyes","用眼睛看","basic","general","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"14908","face","face","face","脸","/face/","Wash face","洗脸","basic","general","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15295","factory","factory","factory","工厂","/ˈfæktəri/","Busy factory","繁忙的工厂","intermediate","structure","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"14999","fall","fall","fall","秋天","/fall/","Leaves fall in Fall","叶子落下是秋天","basic","general","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"14692","falling","Falling","Falling","掉落","/ˈfɔːlɪŋ/","I'm falling","我在掉落","basic","emergency","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16230","falling blocks","Falling Blocks","Falling Blocks","下落的方块","/ˈfɔlɪŋ blɑks/","gravity affected blocks","重力影响方块","intermediate","entity","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"14772","family","family","family","家人","/family/","My family","我的家人","intermediate","family_member","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"17001","fan","fan","Fan","Fan","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15678","fantastic","fantastic","fantastic","极好的","/fænˈtæstɪk/","Fantastic job","做得太棒了","intermediate","emotion","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"14663","far","Far","Far","远","/fɑːr/","too far","太远了","basic","direction","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16299","far lands","Far Lands","Far Lands","边境之地","/fɑr lændz/","world boundary far lands","世界边界边境之地","advanced","environment","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15149","farm","farm","farm","农场","/farm/","Visit the farm","参观农场","basic","general","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15145","farm animal","farm animal","farm animal","农场动物","/farm animal/","Animal on the farm","农场里的动物","intermediate","general","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15257","farmer","farmer","farmer","农民","/ˈfɑːrmər/","Hard-working farmer","勤劳的农民","basic","profession","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16113","farmland","Farmland","Farmland","耕地","/ˈfɑrmˌlænd/","farmland crops growing","耕地农作物种植","basic","block","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"14641","fast","Fast","Fast","快的","/fæst/","fast speed","快速度","basic","adjective","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15572","fat","fat","fat","胖的","/fæt/","Fat cat","胖猫","basic","adjective","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16719","fatal poison","Fatal Poison","Fatal Poison","中毒（致命）","/ˈfeɪtəl ˈpɔɪzən/","fatal poison effect","致命中毒效果","advanced","negative_effect","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"14950","father","father","father","爸爸","/father/","Dear father","亲爱的爸爸","intermediate","family_member","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15941","feather","Feather","Feather","羽毛","/ˈfɛðər/","craft arrows with feathers","用羽毛合成箭","basic","item","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16169","feather falling","Feather Falling","Feather Falling","摔落保护","/ˈfɛðər ˈfɔlɪŋ/","feather falling boots","摔落保护靴子","intermediate","enchantment_armor","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15590","feel","feel","feel","感觉","/fiːl/","Feel happy","感觉快乐","basic","sense","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15851","feels like home","Feels Like Home","Feels Like Home","宾至如归","/filz laɪk hoʊm/","ride strider in overworld lava","在主世界熔岩中骑炽足兽","advanced","advancement_nether","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"14782","feet","feet","feet","脚（复数）","/feet/","Walk with two feet","两只脚走路","basic","general","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16410","fence","Fence","Fence","栅栏","","","","intermediate","block","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16927","fence gate","fencegate","Fence Gate","???","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16883","fermented","Fermented","Fermented","Fermented","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16489","fermented spider eye","Fermented Spider Eye","Fermented Spider Eye","发酵蛛眼","/fərˈmɛntɪd ˈspaɪdər aɪ/","brew with fermented spider eye","用发酵蛛眼酿造","intermediate","item","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"17166","fermentedspidereye","fermentedspidereye","Fermentedspidereye","Fermentedspidereye","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"17043","fermium","fermium","Fermium","Fermium","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15462","fern","fern","fern","蕨类植物","/fɜːrn/","Green fern","绿色蕨类","intermediate","plant","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15378","festival","festival","festival","节日","/ˈfɛstəvəl/","Spring festival","春节","intermediate","culture","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"14769","few","few","few","几个","/few/","A few apples","几个苹果","basic","general","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"17167","field","field","Field","Field","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"17169","fieldmasonedbannerpattern","fieldmasonedbannerpattern","Fieldmasonedbannerpattern","Fieldmasonedbannerpattern","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15104","fifteen","fifteen","fifteen","十五","/fifteen/","Fifteen years old","十五岁生日","intermediate","general","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"14988","fifth","fifth","fifth","第五","/fifth/","Fifth month","第五个月","basic","general","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"17504","fifty","fifty","fifty","五十","/ˈfɪfti/","Fifty dollars","五十美元","basic","number","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16875","filled","filled","Filled","Filled","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16680","filled map","Filled Map","Filled Map","已绘制的地图","/fɪld mæp/","filled map shows terrain","已绘制地图显示地形","intermediate","item","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15024","find","find","find","找到","/find/","Found the toy","找到玩具了","basic","general","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"14779","finger","finger","finger","手指","/finger/","Wiggle fingers","动动手指","intermediate","general","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15756","finger paint","finger paint","finger paint","手指画颜料","/ˈfɪŋ.ɡɚ peɪnt/","Create a picture with finger paint","用手指画颜料创作一幅画","basic","school","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15603","finish","finish","finish","完成","/ˈfɪnɪʃ/","Finish work","完成工作","intermediate","verb","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
